idx,data_prop,model_name,augmentation,batch_size,enc_layer,hidden_dim,acc,val_acc,cost_time(sec),record_time,emb_time
82,0.9,BarlowTwins,subgraph,256,3,64,0.734090909090909,0.6984848484848485,501.3433997631073,20211009-075610,2.074869394302368
83,0.9,BarlowTwins,subgraph,256,3,512,0.7333333333333334,0.7242424242424244,503.85401916503906,20211009-080438,4.389096021652222
84,0.9,BarlowTwins,attribute_masking,64,1,64,0.7606060606060606,0.6409090909090909,381.81768441200256,20211009-081102,1.8533341884613037
85,0.9,BarlowTwins,attribute_masking,64,1,512,0.7227272727272729,0.7590909090909091,382.02102518081665,20211009-081727,2.739879608154297
86,0.9,BarlowTwins,attribute_masking,64,2,64,0.7151515151515152,0.7310606060606062,383.01064825057983,20211009-082352,1.9629836082458496
87,0.9,BarlowTwins,attribute_masking,64,2,512,0.740909090909091,0.6583333333333334,388.92117834091187,20211009-083025,3.921916961669922
88,0.9,BarlowTwins,attribute_masking,64,3,64,0.7234848484848484,0.8121212121212121,403.0125210285187,20211009-083710,2.082265853881836
89,0.9,BarlowTwins,attribute_masking,64,3,512,0.7242424242424244,0.7704545454545455,394.3763906955719,20211009-084349,4.646308660507202
90,0.9,BarlowTwins,attribute_masking,256,1,64,0.7204545454545455,0.7431818181818182,584.1922881603241,20211009-085335,1.8610239028930664
91,0.9,BarlowTwins,attribute_masking,256,1,512,0.7401515151515152,0.7022727272727274,595.0881450176239,20211009-090333,2.7760398387908936
92,0.9,BarlowTwins,attribute_masking,256,2,64,0.6871212121212121,0.6795454545454546,589.1105325222015,20211009-091324,1.9293599128723145
93,0.9,BarlowTwins,attribute_masking,256,2,512,0.7143939393939395,0.7780303030303031,532.4482731819153,20211009-092220,3.6285879611968994
94,0.9,BarlowTwins,attribute_masking,256,3,64,0.7242424242424242,0.7787878787878788,599.6617579460144,20211009-093222,2.045679807662964
95,0.9,BarlowTwins,attribute_masking,256,3,512,0.7143939393939395,0.681060606060606,602.6221344470978,20211009-094229,4.6471827030181885
96,0.9,Simsiam,node_dropping,64,1,64,0.7075757575757576,0.6424242424242425,344.33073925971985,20211009-094816,1.8579590320587158
97,0.9,Simsiam,node_dropping,64,1,512,0.6992424242424243,0.7416666666666667,346.14007091522217,20211009-095405,2.738715171813965
98,0.9,Simsiam,node_dropping,64,2,64,0.7212121212121213,0.6166666666666667,363.1141953468323,20211009-100010,2.0263264179229736
99,0.9,Simsiam,node_dropping,64,2,512,0.6803030303030304,0.7492424242424243,369.1224036216736,20211009-100623,3.6601343154907227
100,0.9,Simsiam,node_dropping,64,3,64,0.693939393939394,0.7098484848484848,363.36313819885254,20211009-101228,2.1194260120391846
101,0.9,Simsiam,node_dropping,64,3,512,0.715909090909091,0.7045454545454546,362.9368362426758,20211009-101836,4.3455810546875
102,0.9,Simsiam,node_dropping,256,1,64,0.7136363636363636,0.6939393939393941,547.092456817627,20211009-102745,1.8560996055603027
103,0.9,Simsiam,node_dropping,256,1,512,0.7166666666666667,0.687878787878788,575.9955427646637,20211009-103724,2.861142158508301
104,0.9,Simsiam,node_dropping,256,2,64,0.7136363636363636,0.7075757575757576,580.5103492736816,20211009-104706,1.9926395416259766
105,0.9,Simsiam,node_dropping,256,2,512,0.7787878787878788,0.7500000000000001,580.9793889522552,20211009-105651,3.4840314388275146
106,0.9,Simsiam,node_dropping,256,3,64,0.6704545454545455,0.7068181818181819,580.1206798553467,20211009-110633,2.1987552642822266
107,0.9,Simsiam,node_dropping,256,3,512,0.7522727272727273,0.7242424242424244,574.4010183811188,20211009-111613,4.978543996810913
108,0.9,Simsiam,edge_perturbation,64,1,64,0.7121212121212122,0.7151515151515151,339.70244121551514,20211009-112154,1.887251377105713
109,0.9,Simsiam,edge_perturbation,64,1,512,0.6946969696969698,0.6977272727272729,334.79824447631836,20211009-112732,2.6808929443359375
110,0.9,Simsiam,edge_perturbation,64,2,64,0.7053030303030303,0.6787878787878789,341.8684117794037,20211009-113316,1.9612431526184082
111,0.9,Simsiam,edge_perturbation,64,2,512,0.7318181818181819,0.696969696969697,350.2973222732544,20211009-113910,3.8845326900482178
112,0.9,Simsiam,edge_perturbation,64,3,64,0.7045454545454545,0.7037878787878789,367.31919169425964,20211009-114519,2.2310616970062256
113,0.9,Simsiam,edge_perturbation,64,3,512,0.6962121212121213,0.6871212121212121,361.91222286224365,20211009-115126,4.399734973907471
114,0.9,Simsiam,edge_perturbation,256,1,64,0.6886363636363637,0.6265151515151516,528.5545020103455,20211009-120016,1.8907692432403564
115,0.9,Simsiam,edge_perturbation,256,1,512,0.7128787878787879,0.6871212121212121,553.5929968357086,20211009-120933,2.830522060394287
116,0.9,Simsiam,edge_perturbation,256,2,64,0.7333333333333334,0.65,554.2656123638153,20211009-121849,2.0268714427948
117,0.9,Simsiam,edge_perturbation,256,2,512,0.715909090909091,0.6954545454545454,553.976753950119,20211009-122807,3.7621068954467773
118,0.9,Simsiam,edge_perturbation,256,3,64,0.6765151515151515,0.6696969696969698,534.9425234794617,20211009-123704,2.0748772621154785
119,0.9,Simsiam,edge_perturbation,256,3,512,0.6946969696969697,0.6590909090909091,537.4744577407837,20211009-124606,4.662164926528931
120,0.9,Simsiam,subgraph,64,1,64,0.7348484848484849,0.7128787878787879,404.57588720321655,20211009-125253,1.9536402225494385
121,0.9,Simsiam,subgraph,64,1,512,0.740909090909091,0.6977272727272728,406.3583474159241,20211009-125942,2.8204197883605957
122,0.9,Simsiam,subgraph,64,2,64,0.7219696969696969,0.7325757575757577,413.33615589141846,20211009-130637,1.90625
123,0.9,Simsiam,subgraph,64,2,512,0.7401515151515151,0.7765151515151516,408.5840582847595,20211009-131330,3.995779037475586
124,0.9,Simsiam,subgraph,64,3,64,0.7515151515151516,0.6954545454545455,417.0613360404968,20211009-132029,2.0215566158294678
125,0.9,Simsiam,subgraph,64,3,512,0.7318181818181818,0.7053030303030303,409.8418548107147,20211009-132724,4.458932638168335
126,0.9,Simsiam,subgraph,256,1,64,0.759090909090909,0.7318181818181819,496.9394040107727,20211009-133543,1.9303438663482666
127,0.9,Simsiam,subgraph,256,1,512,0.7234848484848485,0.6946969696969696,498.9893867969513,20211009-134404,2.7105884552001953
128,0.9,Simsiam,subgraph,256,2,64,0.7492424242424243,0.7333333333333333,500.59813594818115,20211009-135227,1.9221181869506836
129,0.9,Simsiam,subgraph,256,2,512,0.7318181818181818,0.7242424242424242,504.70055651664734,20211009-140055,3.689852714538574
130,0.9,Simsiam,subgraph,256,3,64,0.7409090909090909,0.6946969696969696,502.0056324005127,20211009-140920,2.084388494491577
131,0.9,Simsiam,subgraph,256,3,512,0.7416666666666666,0.7053030303030303,511.4935760498047,20211009-141756,4.741854429244995
132,0.9,Simsiam,attribute_masking,64,1,64,0.7257575757575758,0.7386363636363636,392.84653902053833,20211009-142431,1.8732717037200928
133,0.9,Simsiam,attribute_masking,64,1,512,0.7393939393939394,0.7053030303030302,392.6489887237549,20211009-143106,2.8056225776672363
134,0.9,Simsiam,attribute_masking,64,2,64,0.7053030303030303,0.7242424242424244,403.7782802581787,20211009-143752,2.0134189128875732
135,0.9,Simsiam,attribute_masking,64,2,512,0.7053030303030303,0.7507575757575757,407.2739498615265,20211009-144443,3.8688721656799316
136,0.9,Simsiam,attribute_masking,64,3,64,0.6962121212121212,0.721969696969697,406.6865167617798,20211009-145132,2.0359086990356445
137,0.9,Simsiam,attribute_masking,64,3,512,0.7575757575757576,0.7227272727272729,406.0044479370117,20211009-145823,4.619557619094849
138,0.9,Simsiam,attribute_masking,256,1,64,0.7575757575757576,0.7325757575757577,614.0973629951477,20211009-150839,1.9842827320098877
139,0.9,Simsiam,attribute_masking,256,1,512,0.7212121212121212,0.7515151515151516,619.3944728374481,20211009-151901,2.812687635421753
140,0.9,Simsiam,attribute_masking,256,2,64,0.75,0.6795454545454546,620.5988376140594,20211009-152924,2.0125956535339355
141,0.9,Simsiam,attribute_masking,256,2,512,0.7500000000000001,0.6893939393939393,625.4070544242859,20211009-153953,3.9365344047546387
142,0.9,Simsiam,attribute_masking,256,3,64,0.6765151515151515,0.7257575757575758,616.1730308532715,20211009-155012,2.096635103225708
143,0.9,Simsiam,attribute_masking,256,3,512,0.7386363636363636,0.7401515151515151,623.8350806236267,20211009-160040,4.531372308731079
